<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
WACOAL,19831227,0.998386714315005,1.17457260507648,0.998386714315005,1.17457260507648,34054.9403477664
WACOAL,19831228,1.20980978322877,1.2333012353303,1.20980978322877,1.2333012353303,51082.4105216496
WACOAL,19831229,1.26266555045721,1.27441127650798,1.26266555045721,1.27441127650798,51082.4105216496
WACOAL,19831230,1.39774140004101,1.39774140004101,1.39774140004101,1.39774140004101,51082.4105216496
WACOAL,19840103,1.5328172496248,1.5328172496248,1.5328172496248,1.5328172496248,34054.9403477664
WACOAL,19840104,1.55630870172633,1.57392729080248,1.55630870172633,1.57392729080248,34054.9403477664
WACOAL,19840105,1.60329160592939,1.62091019500554,1.60329160592939,1.62091019500554,34054.9403477664
WACOAL,19840106,1.77947749669086,1.77947749669086,1.77947749669086,1.77947749669086,34054.9403477664
WACOAL,19840113,1.77947749669086,1.77947749669086,1.77947749669086,1.77947749669086,17027.4701738832
WACOAL,19840118,1.77947749669086,1.77947749669086,1.77947749669086,1.77947749669086,17027.4701738832
WACOAL,19840123,1.76185890761472,1.76185890761472,1.76185890761472,1.76185890761472,17027.4701738832
WACOAL,19840126,1.76185890761472,1.76185890761472,1.76185890761472,1.76185890761472,17027.4701738832
WACOAL,19840208,1.76185890761472,1.76185890761472,1.76185890761472,1.76185890761472,17027.4701738832
WACOAL,19840223,1.75011318156395,1.75011318156395,1.75011318156395,1.75011318156395,17027.4701738832
WACOAL,19840302,1.74424031853857,1.74424031853857,1.74424031853857,1.74424031853857,17027.4701738832
WACOAL,19840306,1.75011318156395,1.75011318156395,1.75011318156395,1.75011318156395,34054.9403477664
WACOAL,19840308,1.74424031853857,1.74424031853857,1.74424031853857,1.74424031853857,34054.9403477664
WACOAL,19840309,1.74424031853857,1.75598604458933,1.74424031853857,1.75598604458933,102164.821043299
WACOAL,19840314,1.76185890761472,1.76185890761472,1.76185890761472,1.76185890761472,17027.4701738832
