DSGT,20060809,0.75714353857158,0.77619117476206,0.71904826619062,0.72857208428586,null
DSGT,20060810,0.72857208428586,0.74285781142872,0.70952444809538,0.70952444809538,null
DSGT,20060811,0.71904826619062,0.72381017523824,0.69523872095252,0.70952444809538,null
DSGT,20060815,0.714286357143,0.714286357143,0.69523872095252,0.69523872095252,null
DSGT,20060816,0.70000063000014,0.70476253904776,0.67619108476204,0.68095299380966,null
DSGT,20060817,0.68571490285728,0.68571490285728,0.65238153952394,0.65714344857156,null
DSGT,20060818,0.66190535761918,0.66190535761918,0.64761963047632,0.65238153952394,null
DSGT,20060821,0.65714344857156,0.65714344857156,0.64761963047632,0.64761963047632,null
DSGT,20060822,0.64761963047632,0.68095299380966,0.64761963047632,0.66190535761918,null
DSGT,20060823,0.66190535761918,0.67619108476204,0.66190535761918,0.66190535761918,null
DSGT,20060824,0.66190535761918,0.66190535761918,0.65714344857156,0.66190535761918,null
DSGT,20060825,0.66190535761918,0.66190535761918,0.65714344857156,0.66190535761918,null
DSGT,20060828,0.6666672666668,0.6666672666668,0.64761963047632,0.64761963047632,null
DSGT,20060829,0.65238153952394,0.65714344857156,0.65238153952394,0.65238153952394,null
DSGT,20060830,0.65714344857156,0.6666672666668,0.65238153952394,0.65238153952394,null
DSGT,20060831,0.65714344857156,0.65714344857156,0.64761963047632,0.65238153952394,null
DSGT,20060901,0.65238153952394,0.68095299380966,0.65238153952394,0.66190535761918,null
DSGT,20060904,0.66190535761918,0.67619108476204,0.65714344857156,0.66190535761918,null
DSGT,20060905,0.6666672666668,0.67142917571442,0.66190535761918,0.66190535761918,null
DSGT,20060906,0.66190535761918,0.66190535761918,0.65714344857156,0.65714344857156,null
DSGT,20060907,0.65238153952394,0.66190535761918,0.64761963047632,0.65238153952394,null
DSGT,20060908,0.65714344857156,0.68095299380966,0.65714344857156,0.67142917571442,null
DSGT,20060911,0.67619108476204,0.70000063000014,0.67619108476204,0.6904768119049,null
DSGT,20060912,0.69523872095252,0.69523872095252,0.67619108476204,0.68571490285728,null
DSGT,20060913,0.68571490285728,0.6904768119049,0.68095299380966,0.6904768119049,null
DSGT,20060914,0.6904768119049,0.70476253904776,0.68571490285728,0.6904768119049,null
DSGT,20060915,0.69523872095252,0.70000063000014,0.6904768119049,0.6904768119049,null
DSGT,20060918,0.6904768119049,0.70476253904776,0.6904768119049,0.70476253904776,null
DSGT,20060919,0.70952444809538,0.70952444809538,0.70000063000014,0.70952444809538,null
DSGT,20060921,0.6904768119049,0.73333399333348,0.68095299380966,0.714286357143,null
DSGT,20060922,0.71904826619062,0.74761972047634,0.70476253904776,0.72857208428586,null
DSGT,20060925,0.72857208428586,0.76666735666682,0.72857208428586,0.76666735666682,null
DSGT,20060926,0.76666735666682,0.76666735666682,0.7380959023811,0.74761972047634,null
DSGT,20060927,0.75238162952396,0.75714353857158,0.75238162952396,0.75714353857158,null
DSGT,20060928,0.75714353857158,0.7619054476192,0.73333399333348,0.73333399333348,null
DSGT,20060929,0.74761972047634,0.78095308380968,0.74761972047634,0.77142926571444,null
DSGT,20061002,0.76666735666682,0.77142926571444,0.74761972047634,0.75714353857158,null
DSGT,20061003,0.76666735666682,0.7857149928573,0.75714353857158,0.76666735666682,null
DSGT,20061004,0.76666735666682,0.79047690190492,0.76666735666682,0.7857149928573,null
DSGT,20061005,0.79047690190492,0.80476262904778,0.7857149928573,0.7857149928573,null
DSGT,20061006,0.79047690190492,0.82857217428588,0.79047690190492,0.82381026523826,null
DSGT,20061009,0.8333340833335,0.85238171952398,0.80476262904778,0.85238171952398,null
DSGT,20061010,0.84285790142874,0.86190553761922,0.8333340833335,0.8571436285716,null
DSGT,20061011,0.8571436285716,0.88571508285732,0.85238171952398,0.86666744666684,null
DSGT,20061012,0.86666744666684,0.87619126476208,0.86666744666684,0.86666744666684,null
DSGT,20061013,0.87142935571446,0.89047699190494,0.87142935571446,0.8809531738097,null
DSGT,20061016,0.88571508285732,0.9285722642859,0.88571508285732,0.9285722642859,null
DSGT,20061017,0.92381035523828,0.92381035523828,0.90000081000018,0.9047627190478,null
DSGT,20061018,0.89523890095256,0.92381035523828,0.89523890095256,0.91904844619066,null
DSGT,20061019,0.92381035523828,0.92381035523828,0.91428653714304,0.91428653714304,null
DSGT,20061020,0.91428653714304,0.91428653714304,0.89047699190494,0.89047699190494,null
DSGT,20061024,0.88571508285732,0.88571508285732,0.85238171952398,0.8571436285716,null
DSGT,20061025,0.8809531738097,0.8809531738097,0.8571436285716,0.86190553761922,null
DSGT,20061026,0.86190553761922,0.87142935571446,0.84761981047636,0.8571436285716,null
DSGT,20061027,0.87619126476208,0.87619126476208,0.84285790142874,0.85238171952398,null
DSGT,20061030,0.85238171952398,0.85238171952398,0.80476262904778,0.8095245380954,null
DSGT,20061031,0.81428644714302,0.82381026523826,0.7619054476192,0.77142926571444,null
DSGT,20061101,0.77142926571444,0.84285790142874,0.77142926571444,0.8333340833335,null
DSGT,20061102,0.84285790142874,0.86190553761922,0.8333340833335,0.84761981047636,null
DSGT,20061103,0.84285790142874,0.84285790142874,0.82381026523826,0.82381026523826,null
DSGT,20061106,0.81904835619064,0.84285790142874,0.81904835619064,0.8333340833335,null
DSGT,20061107,0.8333340833335,0.85238171952398,0.8333340833335,0.84761981047636,null
DSGT,20061108,0.84761981047636,0.84761981047636,0.83809599238112,0.84285790142874,null
DSGT,20061109,0.84761981047636,0.89047699190494,0.84761981047636,0.89047699190494,null
DSGT,20061110,0.87142935571446,0.88571508285732,0.8571436285716,0.8571436285716,null
